apartment_id,apartment_nm,apartment_price,region_cd,region_nm,exclusive_area,deleted_yn,created_at,updated_at
246,가야,34000000,46230,전라남도 광양시,15,0,2024.5.22 10:19,2024.5.22 10:19
247,가야3,184000000,41630,경기도 양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
248,가야3주공,207000000,41410,경기도 군포시,13,0,2024.5.22 10:19,2024.5.22 10:19
249,가야5차써니빌,223000000,41630,경기도 양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
250,가야동그린시티,286000000,26230,부산광역시 부산진구,23,0,2024.5.22 10:19,2024.5.22 10:19
251,가야동원로얄듀크,400000000,26230,부산광역시 부산진구,23,0,2024.5.22 10:19,2024.5.22 10:19
252,가야삼한사랑채,212000000,26230,부산광역시 부산진구,18,0,2024.5.22 10:19,2024.5.22 10:19
253,가야센트레빌,505000000,26230,부산광역시 부산진구,23,0,2024.5.22 10:19,2024.5.22 10:19
254,가야시티펠리스,201000000,48890,경상남도 합천군,26,0,2024.5.22 10:19,2024.5.22 10:19
255,가야아파트2단지,120000000,41630,경기도 양주시,18,0,2024.5.22 10:19,2024.5.22 10:19
256,가야일산주택,198000000,26230,부산광역시 부산진구,17,0,2024.5.22 10:19,2024.5.22 10:19
257,가양6단지,750000000,11500,서울특별시 강서구,15,0,2024.5.22 10:19,2024.5.22 10:19
258,가양강나루현대,895000000,11500,서울특별시 강서구,26,0,2024.5.22 10:19,2024.5.22 10:19
259,가양도시개발9-2단지,530000000,11500,서울특별시 강서구,12,0,2024.5.22 10:19,2024.5.22 10:19
260,가양라끄빌2차,172000000,48240,경상남도 사천시,26,0,2024.5.22 10:19,2024.5.22 10:19
261,가양라끄빌5차아파트,270000000,48240,경상남도 사천시,26,0,2024.5.22 10:19,2024.5.22 10:19
262,가양역두산위브,1255000000,11500,서울특별시 강서구,26,0,2024.5.22 10:19,2024.5.22 10:19
263,가온마을12단지,500000000,36110,세종특별자치시,18,0,2024.5.22 10:19,2024.5.22 10:19
264,가온마을2단지,590000000,36110,세종특별자치시,26,0,2024.5.22 10:19,2024.5.22 10:19
265,가온마을3단지,570000000,36110,세종특별자치시,26,0,2024.5.22 10:19,2024.5.22 10:19
266,가온마을4단지,700000000,36110,세종특별자치시,26,0,2024.5.22 10:19,2024.5.22 10:19
267,가온마을6단지,760000000,36110,세종특별자치시,33,0,2024.5.22 10:19,2024.5.22 10:19
268,가재마을11단지,375000000,36110,세종특별자치시,18,0,2024.5.22 10:19,2024.5.22 10:19
269,가재마을12단지,550000000,36110,세종특별자치시,26,0,2024.5.22 10:19,2024.5.22 10:19
270,가재마을2단지,365000000,36110,세종특별자치시,18,0,2024.5.22 10:19,2024.5.22 10:19
271,가재마을5단지,500000000,36110,세종특별자치시,26,0,2024.5.22 10:19,2024.5.22 10:19
272,가재마을6단지,198570000,36110,세종특별자치시,26,0,2024.5.22 10:19,2024.5.22 10:19
273,가재마을8단지,287000000,36110,세종특별자치시,26,0,2024.5.22 10:19,2024.5.22 10:19
274,가재마을9단지,650000000,36110,세종특별자치시,37,0,2024.5.22 10:19,2024.5.22 10:19
275,가좌마을1단지양우,333000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
276,가좌마을2단지대우,295000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
277,가좌마을3단지청원벽산블루밍,330000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
278,가좌마을5단지벽산,315000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
279,가좌마을6단지벽산,333000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
280,가좌마을부영,155000000,43111,충청북도 청주시 상당구,18,0,2024.5.22 10:19,2024.5.22 10:19
281,가좌주공1차,133000000,48170,경상남도 진주시,13,0,2024.5.22 10:19,2024.5.22 10:19
282,가좌주공2차,90000000,48170,경상남도 진주시,12,0,2024.5.22 10:19,2024.5.22 10:19
283,가천,100000000,29200,광주광역시 광산구,18,0,2024.5.22 10:19,2024.5.22 10:19
284,가천대역동부센트레빌1단지,715000000,41131,경기도 성남시 수정구,26,0,2024.5.22 10:19,2024.5.22 10:19
285,가천대역두산위브,695000000,41131,경기도 성남시 수정구,21,0,2024.5.22 10:19,2024.5.22 10:19
286,가호에일린의뜰,400000000,48170,경상남도 진주시,30,0,2024.5.22 10:19,2024.5.22 10:19
287,가화만사성정관타운,158000000,26710,부산광역시 기장군,18,0,2024.5.22 10:19,2024.5.22 10:19
288,가화일광타워,266000000,26710,부산광역시 기장군,18,0,2024.5.22 10:19,2024.5.22 10:19
289,가화파티오,184000000,31710,울산광역시 울주군,18,0,2024.5.22 10:19,2024.5.22 10:19
290,가흥동현대,100000000,47210,경상북도 영주시,19,0,2024.5.22 10:19,2024.5.22 10:19
291,각산서한이다음,280000000,27140,대구광역시 동구,23,0,2024.5.22 10:19,2024.5.22 10:19
292,각산역더뉴클래스2차,92000000,27140,대구광역시 동구,6,0,2024.5.22 10:19,2024.5.22 10:19
293,각산태영데시앙,260000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
294,각산푸르지오1단지,275000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
295,각산푸르지오2단지,290000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
296,각화골드클래스,397000000,29170,광주광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
297,각화센트럴파크서희스타힐스,420000000,29170,광주광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
298,간석래미안자이,500000000,28200,인천광역시 남동구,26,0,2024.5.22 10:19,2024.5.22 10:19
299,간석한신더휴,425000000,28200,인천광역시 남동구,23,0,2024.5.22 10:19,2024.5.22 10:19
300,간성스위트엠센트럴,270000000,51820,강원특별자치도 고성군,23,0,2024.5.22 10:19,2024.5.22 10:19
301,갈마,273000000,30170,대전광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
302,갈매6단지,625000000,41310,경기도 구리시,26,0,2024.5.22 10:19,2024.5.22 10:19
303,갈매역아이파크,762500000,41310,경기도 구리시,26,0,2024.5.22 10:19,2024.5.22 10:19
304,갈산동현진에버빌,587000000,41500,경기도 이천시,35,0,2024.5.22 10:19,2024.5.22 10:19
305,갈산화성파크드림,425000000,41500,경기도 이천시,26,0,2024.5.22 10:19,2024.5.22 10:19
306,갈현마을현대홈타운,510000000,41463,경기도 용인시 기흥구,18,0,2024.5.22 10:19,2024.5.22 10:19
307,감계아내에코프리미엄1차,275000000,48121,경상남도 창원시 의창구,26,0,2024.5.22 10:19,2024.5.22 10:19
308,감계아내에코프리미엄2차,345620000,48121,경상남도 창원시 의창구,26,0,2024.5.22 10:19,2024.5.22 10:19
309,감만현대1차,149000000,26290,부산광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
310,감일스타힐스,950000000,41450,경기도 하남시,26,0,2024.5.22 10:19,2024.5.22 10:19
311,감일에코앤e편한세상,1085000000,41450,경기도 하남시,26,0,2024.5.22 10:19,2024.5.22 10:19
312,감일파크센트레빌,1040000000,41450,경기도 하남시,26,0,2024.5.22 10:19,2024.5.22 10:19
313,감일한라비발디,920000000,41450,경기도 하남시,26,0,2024.5.22 10:19,2024.5.22 10:19
314,감천유림2차,385000000,26380,부산광역시 사하구,44,0,2024.5.22 10:19,2024.5.22 10:19
315,감천현대,153000000,26380,부산광역시 사하구,18,0,2024.5.22 10:19,2024.5.22 10:19
316,감포읍꿈애공간아파트,168000000,47130,경상북도 경주시,24,0,2024.5.22 10:19,2024.5.22 10:19
317,갑오마을10단지e그린타운,148000000,48250,경상남도 김해시,25,0,2024.5.22 10:19,2024.5.22 10:19
318,갑오마을11단지e그린타운,131000000,48250,경상남도 김해시,18,0,2024.5.22 10:19,2024.5.22 10:19
319,갑오마을1단지대우푸르지오3,270000000,48250,경상남도 김해시,31,0,2024.5.22 10:19,2024.5.22 10:19
320,갑오마을2단지주공2,149000000,48250,경상남도 김해시,18,0,2024.5.22 10:19,2024.5.22 10:19
321,갑오마을3단지대동,220000000,48250,경상남도 김해시,32,0,2024.5.22 10:19,2024.5.22 10:19
322,갑오마을4단지부영8차,177000000,48250,경상남도 김해시,24,0,2024.5.22 10:19,2024.5.22 10:19
323,갑오마을5단지부영6차,135000000,48250,경상남도 김해시,24,0,2024.5.22 10:19,2024.5.22 10:19
324,갑오마을6단지부영9차,178500000,48250,경상남도 김해시,24,0,2024.5.22 10:19,2024.5.22 10:19
325,갑오마을7단지부영10차,137000000,48250,경상남도 김해시,18,0,2024.5.22 10:19,2024.5.22 10:19
326,갑오마을9단지푸르지오,300000000,48250,경상남도 김해시,37,0,2024.5.22 10:19,2024.5.22 10:19
327,갑을명가,700000000,11590,서울특별시 동작구,25,0,2024.5.22 10:19,2024.5.22 10:19
328,갑을아파트,67000000,43750,충청북도 진천군,15,0,2024.5.22 10:19,2024.5.22 10:19
329,강경클래시움,160000000,44230,충청남도 논산시,26,0,2024.5.22 10:19,2024.5.22 10:19
330,강남,145000000,26380,부산광역시 사하구,26,0,2024.5.22 10:19,2024.5.22 10:19
331,강남,138000000,41670,경기도 여주시,18,0,2024.5.22 10:19,2024.5.22 10:19
332,강남,280000000,41113,경기도 수원시 권선구,18,0,2024.5.22 10:19,2024.5.22 10:19
333,강남뉴라이자,80000000,48121,경상남도 창원시 의창구,17,0,2024.5.22 10:19,2024.5.22 10:19
334,강남데시앙파크,1100000000,11680,서울특별시 강남구,26,0,2024.5.22 10:19,2024.5.22 10:19
335,강남데시앙포레,1560000000,11680,서울특별시 강남구,26,0,2024.5.22 10:19,2024.5.22 10:19
336,강남마을코오롱하늘채수,535000000,41463,경기도 용인시 기흥구,46,0,2024.5.22 10:19,2024.5.22 10:19
337,강남마을한라비발디,415000000,41463,경기도 용인시 기흥구,26,0,2024.5.22 10:19,2024.5.22 10:19
338,강남시영,50000000,47170,경상북도 안동시,13,0,2024.5.22 10:19,2024.5.22 10:19
339,강남아파트,387000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
340,강남엘에이치1단지,1190000000,11680,서울특별시 강남구,18,0,2024.5.22 10:19,2024.5.22 10:19
341,강남자곡아이파크,1200000000,11680,서울특별시 강남구,18,0,2024.5.22 10:19,2024.5.22 10:19
342,강남파크맨션,117000000,31140,울산광역시 남구,19,0,2024.5.22 10:19,2024.5.22 10:19
343,강동렘브란트,120000000,11740,서울특별자치시 강동구,5,0,2024.5.22 10:19,2024.5.22 10:19
344,강동리버스트4단지,725000000,11740,서울특별자치시 강동구,18,0,2024.5.22 10:19,2024.5.22 10:19
345,강릉3차,89500000,51150,강원특별자치도 강릉시,18,0,2024.5.22 10:19,2024.5.22 10:19
346,강릉교동롯데캐슬2단지,490000000,51150,강원특별자치도 강릉시,36,0,2024.5.22 10:19,2024.5.22 10:19
347,강릉더샵,325000000,51150,강원특별자치도 강릉시,26,0,2024.5.22 10:19,2024.5.22 10:19
348,강릉빌라트,305000000,51150,강원특별자치도 강릉시,48,0,2024.5.22 10:19,2024.5.22 10:19
349,강릉서희스타힐스리버파크,334500000,51150,강원특별자치도 강릉시,26,0,2024.5.22 10:19,2024.5.22 10:19
350,강릉석미모닝파크2차,231000000,51150,강원특별자치도 강릉시,26,0,2024.5.22 10:19,2024.5.22 10:19
351,강릉송정신원아침도시,620000000,51150,강원특별자치도 강릉시,33,0,2024.5.22 10:19,2024.5.22 10:19
352,강릉송정한신더휴,425000000,51150,강원특별자치도 강릉시,26,0,2024.5.22 10:19,2024.5.22 10:19
353,강릉역동도센트리움,240000000,51150,강원특별자치도 강릉시,15,0,2024.5.22 10:19,2024.5.22 10:19
354,강릉입암동금호어울림,333000000,51150,강원특별자치도 강릉시,26,0,2024.5.22 10:19,2024.5.22 10:19
355,강릉회산한신더휴,370000000,51150,강원특별자치도 강릉시,26,0,2024.5.22 10:19,2024.5.22 10:19
356,강민,49000000,41800,경기도 연천군,11,0,2024.5.22 10:19,2024.5.22 10:19
357,강변,585000000,11500,서울특별시 강서구,12,0,2024.5.22 10:19,2024.5.22 10:19
358,강변,50000000,51170,강원특별자치도 동해시,15,0,2024.5.22 10:19,2024.5.22 10:19
359,강변,142000000,51760,강원특별자치도 평창군,24,0,2024.5.22 10:19,2024.5.22 10:19
360,강변,1640000000,11650,서울특별시 서초구,20,0,2024.5.22 10:19,2024.5.22 10:19
361,강변1,270000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
362,강변그대가갤럭시,975000000,11740,서울특별자치시 강동구,26,0,2024.5.22 10:19,2024.5.22 10:19
363,강변그대가리버뷰,970000000,11740,서울특별자치시 강동구,26,0,2024.5.22 10:19,2024.5.22 10:19
364,강변뉴타운효성해링턴플레이스,250000000,47190,경상북도 구미시,23,0,2024.5.22 10:19,2024.5.22 10:19
365,강변들금성백조,250000000,30170,대전광역시 서구,26,0,2024.5.22 10:19,2024.5.22 10:19
366,강변뜨란채,445000000,26260,부산광역시 동래구,23,0,2024.5.22 10:19,2024.5.22 10:19
367,강변마을 월드메르디앙아파트,599000000,41570,경기도 김포시,35,0,2024.5.22 10:19,2024.5.22 10:19
368,강변마을 청도솔리움,440000000,41570,경기도 김포시,18,0,2024.5.22 10:19,2024.5.22 10:19
369,강변보성타운,80000000,47190,경상북도 구미시,18,0,2024.5.22 10:19,2024.5.22 10:19
370,강변삼성스위트,1100000000,11170,서울특별시 용산구,18,0,2024.5.22 10:19,2024.5.22 10:19
371,강변삼익,500000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
372,강변센트럴하이츠,720000000,31140,울산광역시 남구,42,0,2024.5.22 10:19,2024.5.22 10:19
373,강변일성트루엘,335000000,27230,대구광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
374,강변코아루,246000000,51110,강원특별자치도 춘천시,26,0,2024.5.22 10:19,2024.5.22 10:19
375,강변코오롱하늘채,285000000,27200,대구광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
376,강변타운,183000000,27200,대구광역시 남구,18,0,2024.5.22 10:19,2024.5.22 10:19
377,강변파라디아,260000000,47190,경상북도 구미시,26,0,2024.5.22 10:19,2024.5.22 10:19
378,강변한신코아,510000000,11440,서울특별시 마포구,16,0,2024.5.22 10:19,2024.5.22 10:19
379,강변해맞이타운,223000000,27140,대구광역시 동구,26,0,2024.5.22 10:19,2024.5.22 10:19
380,강변해태,375000000,41360,경기도 남양주시,18,0,2024.5.22 10:19,2024.5.22 10:19
381,강변힐스테이트,1070000000,11440,서울특별시 마포구,18,0,2024.5.22 10:19,2024.5.22 10:19
382,강부2,62000000,51150,강원특별자치도 강릉시,8,0,2024.5.22 10:19,2024.5.22 10:19
383,강부3차,31000000,51230,강원특별자치도 삼척시,8,0,2024.5.22 10:19,2024.5.22 10:19
384,강부맨션,122000000,51230,강원특별자치도 삼척시,26,0,2024.5.22 10:19,2024.5.22 10:19
385,강북화성파크드림,248000000,27230,대구광역시 북구,26,0,2024.5.22 10:19,2024.5.22 10:19
386,강산마을코오롱대성,458000000,41360,경기도 남양주시,26,0,2024.5.22 10:19,2024.5.22 10:19
387,강산마을코오롱대성107동,369000000,41360,경기도 남양주시,18,0,2024.5.22 10:19,2024.5.22 10:19
388,강산애아파트,160000000,47290,경상북도 경산시,24,0,2024.5.22 10:19,2024.5.22 10:19
389,강산타운,350000000,27290,대구광역시 달서구,41,0,2024.5.22 10:19,2024.5.22 10:19
390,강산해오름,220000000,26470,부산광역시 연제구,26,0,2024.5.22 10:19,2024.5.22 10:19
391,강서베리굿,138000000,43113,충청북도 청주시 흥덕구,15,0,2024.5.22 10:19,2024.5.22 10:19
392,강서베리굿3차,148000000,43113,충청북도 청주시 흥덕구,14,0,2024.5.22 10:19,2024.5.22 10:19
393,강서아이파크,595000000,11500,서울특별시 강서구,25,0,2024.5.22 10:19,2024.5.22 10:19
394,강서한강자이,1190000000,11500,서울특별시 강서구,26,0,2024.5.22 10:19,2024.5.22 10:19
395,강서힐스테이트,1225000000,11500,서울특별시 강서구,26,0,2024.5.22 10:19,2024.5.22 10:19
396,강선마을10단지한양,215000000,41287,경기도 고양시 일산서구,13,0,2024.5.22 10:19,2024.5.22 10:19
397,강선마을11단지태영,219000000,41287,경기도 고양시 일산서구,13,0,2024.5.22 10:19,2024.5.22 10:19
398,강선마을12단지두진,210000000,41287,경기도 고양시 일산서구,13,0,2024.5.22 10:19,2024.5.22 10:19
399,강선마을14단지두산,450000000,41287,경기도 고양시 일산서구,18,0,2024.5.22 10:19,2024.5.22 10:19
400,강선마을16단지동문,388000000,41287,경기도 고양시 일산서구,18,0,2024.5.22 10:19,2024.5.22 10:19
401,강선마을2단지경남,705000000,41287,경기도 고양시 일산서구,39,0,2024.5.22 10:19,2024.5.22 10:19
402,강선마을4단지동신,480000000,41287,경기도 고양시 일산서구,26,0,2024.5.22 10:19,2024.5.22 10:19
403,강선마을9단지화성,413000000,41287,경기도 고양시 일산서구,21,0,2024.5.22 10:19,2024.5.22 10:19
404,강우스파빌,53000000,43114,충청북도 청주시 청원구,18,0,2024.5.22 10:19,2024.5.22 10:19
405,강일리버파크2단지,790000000,11740,서울특별자치시 강동구,26,0,2024.5.22 10:19,2024.5.22 10:19
406,강일리버파크3단지,815000000,11740,서울특별자치시 강동구,18,0,2024.5.22 10:19,2024.5.22 10:19
407,강일리버파크4단지,850000000,11740,서울특별자치시 강동구,26,0,2024.5.22 10:19,2024.5.22 10:19
408,강일리버파크5단지,780000000,11740,서울특별자치시 강동구,26,0,2024.5.22 10:19,2024.5.22 10:19
409,강일리버파크6단지,875000000,11740,서울특별자치시 강동구,26,0,2024.5.22 10:19,2024.5.22 10:19
410,강일프라임빌,150000000,26530,부산광역시 사상구,13,0,2024.5.22 10:19,2024.5.22 10:19
411,강제코아루파크,269000000,43150,충청북도 제천시,26,0,2024.5.22 10:19,2024.5.22 10:19
412,강창삼산1,106000000,27710,대구광역시 달성군,18,0,2024.5.22 10:19,2024.5.22 10:19
413,강창우방타운,190000000,27710,대구광역시 달성군,26,0,2024.5.22 10:19,2024.5.22 10:19
414,강창하이츠,290000000,27710,대구광역시 달성군,41,0,2024.5.22 10:19,2024.5.22 10:19
415,강창한서꼼빠니아,113000000,27710,대구광역시 달성군,18,0,2024.5.22 10:19,2024.5.22 10:19
416,강창훼미리타운,150000000,27710,대구광역시 달성군,26,0,2024.5.22 10:19,2024.5.22 10:19
417,강촌,1820000000,11170,서울특별시 용산구,26,0,2024.5.22 10:19,2024.5.22 10:19
418,강화2차세광엔리치빌,180000000,28710,인천광역시 강화군,21,0,2024.5.22 10:19,2024.5.22 10:19
419,개금롯데캐슬,410000000,26230,부산광역시 부산진구,26,0,2024.5.22 10:19,2024.5.22 10:19
420,개금블루스카이,158000000,26230,부산광역시 부산진구,14,0,2024.5.22 10:19,2024.5.22 10:19
421,개금아이파크,300000000,26230,부산광역시 부산진구,26,0,2024.5.22 10:19,2024.5.22 10:19
